question,gold_answer,best_width,best_retrieval_f1,length_ratio,num_entities,sentence_complexity,keyword_density,sentiment_strength,dependency_depth,multi_entity_flag,pronoun_density,verb_density,question_word_what,question_word_how,question_word_why,correct_widths
Laurie Davidson is an English actor known for playing a fictionalized version of a young William Shakespeare on a show that was canceled on what date?,"September 5, 2017",2,0.5714,1.6447580988011223,3.0,1.0,0.3703703703703703,0.2023,11.0,1.0,0.037037037037037,0.1481481481481481,1.0,1.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Are Macheng and Lianjiang, Guangdong both cities ?",yes,2,1.0,0.50607941501573,3.0,2.0,0.4444444444444444,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,"[2, 3]"
Santa Bring My Baby Back was released on which fourth Elvis studio album in 1957?,Elvis' Christmas Album,2,0.5714,0.9488989031544935,2.0,0.0,0.375,0.0,5.0,0.0,0.0625,0.125,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What state was the dissenter in Kessler v. Treat from?,Kentucky,2,1.0,0.6325992687696624,1.0,0.0,0.3636363636363636,0.4019,4.0,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,"[2, 3, 4, 9]"
Who did the performer of Night Rocker play on Young and Restless?,Snapper Foster,2,0.5714,0.7591191225235949,0.0,1.0,0.4615384615384615,0.0772,5.0,0.0,0.0769230769230769,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8]"
What Polish pioneer in watchmaking was an associate of Wincenty Gostkowski?,Antoni Patek,2,1.0,0.6958591956466287,1.0,0.0,0.5,0.0,5.0,0.0,0.0833333333333333,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"What edible, juicy fruit is grown on a deciduous tree called 'pesco' in Italian?",peach,2,1.0,0.8856389762775274,1.0,0.0,0.4444444444444444,0.0,6.0,0.0,0.0555555555555555,0.1111111111111111,1.0,0.0,0.0,"[2, 4, 5, 7, 8, 9]"
Are After Midnight Project and Aaroh both rock bands?,yes,2,0.5714,0.5693393418926962,1.0,1.0,0.4,0.0,4.0,0.0,0.0,0.1,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
When did the party Alaska generally supports take control of the determiner of rules of the US House and US Senate?,January 2015,2,0.5714,1.3284584644162911,3.0,1.0,0.3636363636363636,0.6369,9.0,1.0,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,[2]
"What type of music features Geetam, created by a devotee of Lord Krishna?",Carnatic,2,1.0,0.8223790494005612,0.0,0.0,0.4,0.5574,7.0,0.0,0.0,0.1333333333333333,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who did the actor who played Michael Knight play on Young and Restless?,Snapper Foster,2,0.6667,0.8223790494005612,1.0,2.0,0.3571428571428571,0.4019,5.0,0.0,0.1428571428571428,0.1428571428571428,1.0,0.0,0.0,[2]
Who is the mother of the performer of song Passion (Utada Hikaru Song)?,Keiko Fuji,2,0.5714,0.8223790494005612,1.0,0.0,0.4375,0.4588,8.0,0.0,0.0625,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who was born first out of Nikolajs Maskaļenko and Brodie Van Wagenen?,Brodie Van Wagenen,2,0.5714,0.7591191225235949,3.0,1.0,0.3846153846153846,0.0,6.0,1.0,0.0769230769230769,0.0769230769230769,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
When did Burma change its name to the country that is the natural boundary between the country that hosted the tournament and the country where A Don is located?,1989,2,0.75,1.834537879432021,0.0,4.0,0.3,0.3612,13.0,0.0,0.1,0.1,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8]"
"The song ""Chim Chim Cher-ee"" can be heard  in the ""Mary Poppins"" scene of a Disney ride that debuted in what year?",1989,2,1.0,1.3917183912932574,1.0,1.0,0.3666666666666666,0.0,9.0,0.0,0.0333333333333333,0.0666666666666666,1.0,0.0,0.0,"[2, 4, 5, 8, 9]"
"What festival is held every June in Bartlesville, Oklahoma?",OK Mozart,2,0.6667,0.5693393418926962,2.0,0.0,0.3636363636363636,0.4939,4.0,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
A 2013 Smurfs moving is based on what short story that was originally published in 1820?,The Legend of Sleepy Hollow,2,0.5,1.01215883003146,2.0,1.0,0.1764705882352941,0.0,6.0,0.0,0.0588235294117647,0.1764705882352941,1.0,0.0,0.0,"[2, 4, 7, 9]"
"Which film director is younger, Robert Z. Leonard or Sinclair Hill?",Sinclair Hill,2,1.0,0.6958591956466287,2.0,1.0,0.6153846153846154,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"""Lesbian Request Denied"" is the third episode of the first season of a series created by who?",Jenji Kohan,2,1.0,1.075418756908426,3.0,0.0,0.35,0.2263,9.0,1.0,0.05,0.1,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Arthur Noss was a gunner for the commader during which two European theatre battles in WWII?,Battle of Britain and the Battle of Malta,2,1.0,1.01215883003146,4.0,0.0,0.4705882352941176,0.3818,5.0,1.0,0.0588235294117647,0.0,1.0,0.0,0.0,"[2, 3, 5, 8, 9]"
What is the body of water that St. Matthew Island located in named after?,Vitus Bering,2,0.5714,0.8856389762775274,1.0,0.0,0.375,0.0,6.0,0.0,0.125,0.125,1.0,0.0,0.0,"[2, 3, 5, 7, 8]"
What is a notable work written by the author of The Timothy files?,Anderson Tapes,2,0.5714,0.8223790494005612,0.0,0.0,0.3571428571428571,0.0,8.0,0.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which genus has more species, Cymbidium or Patrinia?",Cymbidium,2,0.5714,0.50607941501573,1.0,2.0,0.5,0.0,4.0,0.0,0.0,0.1,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is Old Orchard Shopping Center currently called?,Westfield Old Orchard,2,0.5,0.50607941501573,0.0,0.0,0.4444444444444444,0.0,4.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,"[2, 4, 5, 7, 8, 9]"
What league includes the sports team that has Maycon Carvalho Inez?,K-League,2,0.5714,0.6958591956466287,0.0,1.0,0.4166666666666667,0.0,5.0,0.0,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8]"
"Who released their debut album first, Daisy Chainsaw or Generationals?",Daisy Chainsaw,2,0.6667,0.6325992687696624,2.0,2.0,0.5,0.0,4.0,0.0,0.1666666666666666,0.0833333333333333,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is the date of death of Margaret De Stafford's mother?,6 April 1386,2,0.5714,0.6958591956466287,1.0,0.0,0.4615384615384615,0.5994,8.0,0.0,0.0769230769230769,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 8, 9]"
Where is the location of Liberty Square park in Disneyland California?,Anaheim,2,1.0,0.6958591956466287,2.0,0.0,0.5,0.5267,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 6, 9]"
Who is the father of Nim's actress in Return to Nim's Island?,Steve Irwin,2,0.5714,0.7591191225235949,2.0,0.0,0.4,0.0,7.0,0.0,0.0666666666666666,0.0,1.0,0.0,0.0,[2]
What was the founding year of the county where Weber's Store is located?,1905,2,1.0,0.8223790494005612,1.0,1.0,0.2666666666666666,0.0,8.0,0.0,0.0666666666666666,0.1333333333333333,1.0,0.0,0.0,"[2, 3, 4, 5, 8, 9]"
"What Congressional district featured Republican nomiee Willie Vaden in 2004, 2006, and 2008?",Texas's 27th congressional district,2,0.5714,0.8223790494005612,4.0,2.0,0.375,0.0,5.0,1.0,0.0625,0.0625,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who is the sister of Princess Zein and the daughter of a British woman?,Princess Aisha bint Hussein,2,0.5714,0.8856389762775274,1.0,1.0,0.4,0.0,6.0,0.0,0.0666666666666666,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 8, 9]"
What country does team that Pa Amadou Gai is a member of play for?,Senegal,2,0.5714,0.8856389762775274,0.0,1.0,0.4666666666666667,0.34,6.0,0.0,0.0666666666666666,0.0,1.0,0.0,0.0,[2]
"Are both, Boise State University and Syracuse University, public colleges?",no,2,0.5714,0.6325992687696624,0.0,2.0,0.4615384615384615,0.0,5.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 8]"
"Which film has the director who died later, Scream 2 or Isle Of Lost Men?",Scream 2,2,0.8889,0.9488989031544935,1.0,3.0,0.2941176470588235,0.8225,6.0,0.0,0.0588235294117647,0.1764705882352941,1.0,0.0,0.0,"[2, 3, 5, 6, 7, 8, 9]"
"Who is older, Hampton Del Ruth or Ted Kotcheff?",Hampton Del Ruth,2,0.5714,0.5693393418926962,0.0,2.0,0.5454545454545454,0.0,4.0,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Agnes Body was the founding head of a state secondary school located on what road?,Wragby Road,2,0.5714,0.9488989031544935,0.0,0.0,0.4375,0.0,8.0,0.0,0.0,0.125,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who owns the rehabilitation center at the place where Hank Moonjean died?,Jack Michel,2,0.5714,0.7591191225235949,0.0,1.0,0.3846153846153846,0.5574,6.0,0.0,0.0769230769230769,0.1538461538461538,1.0,0.0,0.0,[2]
What is the goal of the group that European Movement Germany is a member of?,European integration,2,0.5714,0.9488989031544935,2.0,1.0,0.375,0.0,6.0,0.0,0.125,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who sings Home Alone Tonight with the singer of Light It Up?,Karen Fairchild,2,0.5714,0.7591191225235949,1.0,0.0,0.2307692307692307,0.25,6.0,0.0,0.1538461538461538,0.0769230769230769,1.0,0.0,0.0,"[2, 4, 6, 7, 8]"
Which will be higher Time Warner Center or One Manhattan Square ?,One Manhattan Square,2,0.5,0.7591191225235949,2.0,1.0,0.5,0.0,4.0,0.0,0.0833333333333333,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What day is the Feast in the city where the headquarters of the only group larger than Desde El Principio's record label held on?,May 4,2,0.8889,1.5182382450471898,0.0,0.0,0.4615384615384615,0.0,9.0,0.0,0.0384615384615384,0.0384615384615384,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What political party does the person that Adversary in the House is based on a member of?,Socialist Party of America,2,0.5714,1.075418756908426,0.0,1.0,0.3333333333333333,0.2263,7.0,0.0,0.0555555555555555,0.1111111111111111,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What company is the record label of Magic Christian Music part of?,Apple Corps,2,1.0,0.7591191225235949,1.0,0.0,0.5384615384615384,0.0,6.0,0.0,0.0769230769230769,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Bordan Tkachuk was the former CEO of which company, which provides IT products?",Viglen,2,1.0,0.8223790494005612,1.0,1.0,0.4,0.0,6.0,0.0,0.1333333333333333,0.0666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Thomas Major was the engraver to the estranged son of which monarch?,George II,2,0.5714,0.7591191225235949,1.0,0.0,0.4615384615384615,0.0,6.0,0.0,0.0769230769230769,0.0,1.0,0.0,0.0,"[2, 3, 4, 6, 7, 8, 9]"
The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?,The Bye Bye Man,2,1.0,1.1386786837853924,2.0,1.0,0.5454545454545454,0.0,5.0,0.0,0.0454545454545454,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Katrina Ross starred in ""The Singing Nun"" with who as the title role?",Debbie Reynolds,2,0.5,0.8223790494005612,1.0,0.0,0.375,0.0,5.0,0.0,0.0625,0.0625,1.0,0.0,0.0,"[2, 3, 4, 5, 9]"
What championship did the person who substituted for Simon Pagenaud secure a contract to drive in 2017?,Australian Supercars Championship,2,1.0,1.075418756908426,1.0,1.0,0.2777777777777778,0.6486,6.0,0.0,0.1111111111111111,0.1666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which is a type of herb, Brassia or Achimenes?",Achimenes,2,1.0,0.5693393418926962,1.0,2.0,0.3636363636363636,0.0,6.0,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,1964,2,0.5,1.581498171924156,0.0,1.0,0.3571428571428571,0.5994,8.0,0.0,0.1071428571428571,0.1428571428571428,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"The comedian who starred in ""Gone Are the Dayes"" made his big break in which show?",The Danny Kaye Show,2,0.6667,1.01215883003146,0.0,3.0,0.2631578947368421,0.3818,6.0,0.0,0.1578947368421052,0.1578947368421052,1.0,1.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which identifier: transwomen, cis women,or genderqueer, is a combination of masculinity and femininity or neither in gender expression? ",Genderqueer,2,0.2857,1.1386786837853924,1.0,4.0,0.375,0.0,6.0,0.0,0.0416666666666666,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Was Princess Charlotte of Cambridge born before or after the repealing of the Royal Marriages Act 1772?,after,2,0.5714,1.075418756908426,1.0,1.0,0.3333333333333333,0.0,11.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
In what state is the district where the one who wanted to reform and address the institution behind the religion of Egidio Vagnozzi preached a sermon?,Saxony-Anhalt,2,0.8889,1.6447580988011223,0.0,4.0,0.2962962962962963,0.0,14.0,0.0,0.074074074074074,0.1481481481481481,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is the place of birth of Julie Berwald's mother?,Helsinki,2,0.5714,0.6325992687696624,1.0,0.0,0.4166666666666667,0.0,8.0,0.0,0.0833333333333333,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Devorah Adler worked as Director of Research for a 2008 presidential candidate, who served until when in the U.S. Senate?",2008,2,1.0,1.2651985375393249,4.0,1.0,0.391304347826087,0.0,7.0,1.0,0.0434782608695652,0.0869565217391304,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 9]"
 The A5117 runs between Shotwick and a village with a 2011 population of what?,"4,972",2,1.0,0.8856389762775274,1.0,1.0,0.25,0.0,8.0,0.0,0.0625,0.0625,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 9]"
"Which person went into space at a later date, Sigmund Jähn or Christer Fuglesang?",Christer Fuglesang,2,1.0,0.8856389762775274,2.0,2.0,0.5,0.0,4.0,0.0,0.0,0.0625,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is the place of birth of the director of film Claustrophobia (2003 Film)?,"Danvers, Massachusetts",2,0.5714,0.8856389762775274,1.0,0.0,0.3529411764705882,0.0,10.0,0.0,0.0588235294117647,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who is older Danny Green or James Worthy?,James Worthy,2,0.5714,0.50607941501573,1.0,1.0,0.5555555555555556,0.4404,4.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,"[2, 4, 6, 8, 9]"
Which 2010 Norwegian documentary miniseries featured an expert who is the Director of the University of Cambridge's Autism Research Centre?,Hjernevask,2,0.5714,1.2651985375393249,3.0,1.0,0.4545454545454545,0.0,10.0,1.0,0.0909090909090909,0.0454545454545454,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 9]"
"Which film has the director born later, Riding The California Trail or Lost And Delirious?",Lost and Delirious,2,0.6667,0.9488989031544935,1.0,2.0,0.2941176470588235,0.3182,4.0,0.0,0.0,0.2352941176470588,1.0,0.0,0.0,"[2, 3, 4, 5, 7, 8]"
The Pappas house is the largest of the Usonian Automatics built after a house located in what village?,Amberley Village,2,1.0,1.1386786837853924,1.0,0.0,0.3684210526315789,0.0,11.0,0.0,0.0,0.1052631578947368,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are the flowering plants Ecballium and Elatostema in the same family?,no,2,0.5714,0.6958591956466287,0.0,1.0,0.4166666666666667,0.0,5.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who created the series in which Liza Weil played Bonnie Winterbottom?,Peter Nowalk,2,0.5714,0.6958591956466287,1.0,1.0,0.4166666666666667,0.5267,5.0,0.0,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who is the guy in the One Last Time video by the participant in The Listening Sessions?,Matt Bennett,2,0.6667,1.075418756908426,1.0,0.0,0.3888888888888889,0.0,5.0,0.0,0.0555555555555555,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Hugh Milburn Stone stared ina tv series created by what writer?,John Meston,2,1.0,0.6958591956466287,1.0,0.0,0.5833333333333334,0.25,6.0,0.0,0.0833333333333333,0.1666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 8]"
When did the city where the author of Pacem in Terris died become its own country?,11 February 1929,2,0.75,1.01215883003146,1.0,1.0,0.3529411764705882,0.5574,8.0,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,[2]
"The USS Tortuga was named after the Dry Tortugas, a group of desert coral islets 60 miles west of which city with the motto ""One Human Family""?",Key West,2,0.5,1.7080180256780886,3.0,0.0,0.4193548387096774,0.0,10.0,1.0,0.0,0.032258064516129,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
In what year was Kasper Schmeichel's father born?,1963,2,1.0,0.50607941501573,2.0,1.0,0.4,0.0,5.0,0.0,0.0,0.1,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,yes,2,0.5,0.6325992687696624,0.0,1.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who does the actress that played mary poppins in the 1964 film play in princess diaries?,Queen dowager Clarisse Renaldi,2,0.5714,1.01215883003146,1.0,1.0,0.4117647058823529,0.5859,8.0,0.0,0.1176470588235294,0.1176470588235294,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Where did the painter of The Mud Bath study?,Slade School of Art,2,0.5714,0.5693393418926962,0.0,0.0,0.4,0.0,6.0,0.0,0.0,0.1,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which genus has more species, Lantana or Silybum?",Lantana,2,1.0,0.50607941501573,0.0,2.0,0.5,0.0,4.0,0.0,0.0,0.1,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 8, 9]"
Which book by William A. Dembski summarizes the concepts he introduced about intelligent design in another of his works?,Intelligent Design,2,1.0,1.2019386106623586,1.0,1.0,0.4,0.4588,10.0,0.0,0.15,0.1,1.0,0.0,0.0,"[2, 3, 4, 6, 7, 8, 9]"
Hugo Rodríguez Romero is a Spanish footballer who plays for a team in the autonomous community of what?,Murcia,2,1.0,1.1386786837853924,3.0,1.0,0.4210526315789473,0.25,9.0,1.0,0.1052631578947368,0.0526315789473684,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Kyle Ezell is a professor at what School of Architecture building at Ohio State?,Knowlton Hall,2,0.5714,0.8856389762775274,2.0,0.0,0.5333333333333333,0.0,7.0,0.0,0.0666666666666666,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which magazine began publication first, Reunions magazine or Money?",Money,2,1.0,0.5693393418926962,0.0,1.0,0.4545454545454545,0.0,3.0,0.0,0.0,0.0909090909090909,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Who lived longer, Johann Georg Tralles or Raymond Adolphe Séré De Rivières?",Raymond Adolphe Séré De Rivières,2,0.5714,0.7591191225235949,2.0,1.0,0.5,0.0,6.0,0.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"What is another name, in Swedish, for a seductive forest creature found in Scandinavian folklore?",Rå,2,0.5714,0.9488989031544935,2.0,0.0,0.3888888888888889,0.0,7.0,0.0,0.0555555555555555,0.0555555555555555,1.0,0.0,0.0,"[2, 5, 6, 7]"
Who plays the wife of the Real Rob cast member in Grown Ups?,Joyce Van Patten,2,0.5714,0.8223790494005612,0.0,0.0,0.3571428571428571,0.3818,7.0,0.0,0.0714285714285714,0.2142857142857142,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who did Philip Carteret Frs marry?,Jemima Montagu,2,0.5,0.3795595612617974,1.0,0.0,0.5714285714285714,0.0,3.0,0.0,0.1428571428571428,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are Portuguese Podengo and Russo-European Laika the same breed of dog?,no,2,1.0,0.6958591956466287,1.0,1.0,0.5714285714285714,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which documentary was made first, The Shame of a City or Unchained Memories?",Unchained Memories,2,0.5714,0.8223790494005612,1.0,1.0,0.3333333333333333,0.4767,6.0,0.0,0.0,0.0666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are both directors of films The Stoneman Murders and Chandralekha (2014 Film) from the same country?,yes,2,0.75,1.01215883003146,1.0,1.0,0.4210526315789473,0.6124,5.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 8, 9]"
What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Hewlett Packard,2,0.8,1.2651985375393249,2.0,1.0,0.3809523809523809,0.0258,7.0,0.0,0.0476190476190476,0.0952380952380952,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"What was the form of the language where the last name Sylvester originates, used in the era of the individual crowned Emperor of the Romans in 800, later known as?",Medieval Latin,2,0.8571,1.8977978063089875,2.0,1.0,0.303030303030303,0.0,12.0,0.0,0.0303030303030303,0.0909090909090909,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"The HTC U11 major carrier is Sprint, but it can be unlocked for this Texas company that is world's largest telecommunications provider? ",AT&T,2,1.0,1.3917183912932574,1.0,2.0,0.48,0.0,9.0,0.0,0.08,0.0,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What band was the man who compiled the tracks for The Early Years a part of when they were inducted into the Rock and Roll Hall of Fame?,Deep Purple,2,0.5714,1.7712779525550548,1.0,2.0,0.3448275862068966,0.4404,8.0,0.0,0.0689655172413793,0.0689655172413793,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What river is the city that Cyprus Classic Motorcycle Museum is in on the banks of?,Pedieos,2,0.5714,1.01215883003146,0.0,1.0,0.4117647058823529,0.0,6.0,0.0,0.0588235294117647,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What classical music written by a Russian composer did Sia heavily sample?,Montagues and Capulets,2,1.0,0.7591191225235949,2.0,0.0,0.4615384615384615,0.0,6.0,0.0,0.0769230769230769,0.1538461538461538,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are The Limousines and Faith No More from the same state?,yes,2,1.0,0.6958591956466287,0.0,1.0,0.4166666666666667,0.1531,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 5, 7, 8, 9]"
"Faruk Halibegovic was born in what city that is the capital and largest city of Bosnia and Herzegovina with a population of 275,524?",Sarajevo,2,0.5,1.4549783181702236,3.0,2.0,0.3333333333333333,0.0,8.0,1.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are Phlebodium and Pieris both species of ferns?,no,2,1.0,0.50607941501573,0.0,1.0,0.3333333333333333,0.0,6.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
